player_id,player_name,birthday,height,weight
24435,Liam Lawrence,1981-12-14,180,72
445511,Liam Lindsay,1995-10-12,193,89
38812,Liam Miller,1981-02-13,173,73
210804,Liam Moore,1993-01-31,185,86
246317,Liam Polworth,1994-10-12,178,64
23787,Liam Ridgewell,1984-07-21,188,79
24105,Liam Rosenior,1984-07-09,178,77
158818,Liam Smith,1996-04-10,178,68
241997,Liassine Cadamuro,1988-03-05,188,81
201929,Liban Abdi,1988-10-05,183,72
150401,Libor Kozak,1989-05-30,193,82
96838,Lica,1988-09-08,180,70
40948,Liedson,1977-12-17,175,61
192907,Liliu,1990-03-30,180,75
268257,Lima,1991-10-10,178,73
78544,Lima,1983-08-11,178,78
199810,Lindsay Rose,1992-02-08,183,80
39299,Lino Marzoratti,1986-10-12,180,75
71903,Linus Hallenius,1989-04-01,185,75
733787,Linus Obexer,1997-06-05,175,69
248123,Lion Kaak,1991-06-26,180,80
35451,Lionel Ainsworth,1987-10-01,165,60
40712,Lionel Cappone,1979-02-08,183,74
210437,Lionel Carole,1991-04-12,183,79
37366,Lionel Djebi-Zadi,1982-05-20,188,80
277840,Lionel Gendarme,1989-02-20,185,69
33617,Lionel Letizi,1973-05-28,188,80
26114,Lionel Mathis,1981-10-04,175,72
30981,Lionel Messi,1987-06-24,170,72
42554,Lionel Pizzinat,1977-08-09,183,75
38922,Lionel Scaloni,1978-05-16,183,80
291642,Lionel Zouma,1993-09-10,191,80
150322,Lionn,1989-01-29,183,77
165600,Lior Etter,1990-01-21,178,63
14557,Lior Rafaelov,1986-04-26,175,70
277813,Liroy Zhairi,1989-03-02,178,75
182456,Lisandro Lopez,1989-09-01,188,80
30536,Lisandro Lopez,1983-03-02,175,74
169204,Livio Nabab,1988-06-14,185,72
94309,Ljubomir Fejsa,1988-08-14,185,80
251243,Lloyd Palun,1988-11-24,178,77
40675,Lluis Sastre,1986-03-26,175,71
38793,Logan Bailly,1985-12-27,188,90
186813,Loic Abenzoar,1989-02-14,183,76
26284,Loic Guillon,1982-01-11,185,83
18533,Loic Loval-Landre,1981-09-28,175,65
111703,Loic Nestor,1989-05-20,178,69
26353,Loic Perrin,1985-08-07,180,81
179520,Loic Poujol,1989-02-27,188,86
39987,Loic Remy,1987-01-02,185,80
240477,Loiik Landre,1992-05-05,183,75
166702,"Lolo Reyes,23",1991-06-13,175,77
38151,Lolo,1984-08-22,183,72
41160,Loosemy Karaboue,1988-03-18,173,73
158844,Lopes Cruz Daniel,1982-06-01,180,75
150480,Lora,1987-03-25,168,67
112476,Lorenzo Ariaudo,1989-06-11,185,70
22700,Lorenzo Bucchi,1983-11-21,185,83
277608,Lorenzo Burnet,1991-01-11,170,65
192079,Lorenzo Crisetig,1993-01-20,183,80
42715,Lorenzo Davids,1986-09-04,180,77
25587,Lorenzo De Silvestri,1988-05-23,185,84
22355,Lorenzo Del Prete,1986-01-12,180,81
240337,Lorenzo Ebicilio,1991-09-24,178,75
193441,Lorenzo Insigne,1991-06-04,163,59
230825,Lorenzo Lollo,1990-12-08,180,75
172446,Lorenzo Melgarejo,1990-08-10,178,70
104778,Lorenzo Pasciuti,1989-09-24,173,68
540307,Lorenzo Pellegrini,1996-06-19,185,82
164574,Lorenzo Pique,1990-09-17,180,78
24454,Lorenzo Squizzi,1974-06-20,191,89
39274,Lorenzo Stovini,1976-11-24,185,80
212643,Lorenzo Tonelli,1990-01-17,183,78
26171,Lorik Cana,1983-07-27,185,77
176680,Loris Benito,1992-01-07,183,80
256198,Loris Brogno,1992-09-18,178,65
287894,Loris Karius,1993-06-22,191,87
210922,Loris Nery,1991-02-05,175,73
37887,Loris Reina,1980-06-10,180,72
557354,Lotem Zino,1992-03-16,183,79
264686,Louis Laing,1993-03-06,188,82
196865,Louis Moult,1992-05-14,183,85
661897,Louis Nganioni,1995-06-03,178,77
311003,Louis Poggi,1984-06-18,173,67
30735,Louis Saha,1978-08-08,185,69
42312,Loukas Vyntra,1981-02-05,183,76
179523,Luan,1988-09-21,185,75
361380,Luan,1988-12-30,183,84
72479,Lubomir Guldan,1983-01-30,183,82
189237,Luc Castaignos,1992-09-27,188,78
41948,Luca Anania,1980-06-21,185,80
293205,Luca Antei,1992-04-19,188,77
46374,Luca Antonelli,1987-02-11,183,79
39549,Luca Antonini,1982-02-04,180,79
39200,Luca Ariatti,1978-12-27,183,73
3377,Luca Belingheri,1983-04-06,183,70
415308,Luca Bittante,1993-08-14,183,65
27666,Luca Bucci,1969-03-13,180,79
154245,Luca Caldirola,1991-02-01,188,79
27697,Luca Castellazzi,1975-07-19,193,89
129763,Luca Ceccarelli,1983-03-24,183,70
190562,Luca Ceppitelli,1989-11-08,185,83
603464,Luca Checchin,1997-05-03,183,78
27671,Luca Cigarini,1986-06-20,175,72
114475,Luca Di Matteo,1988-02-25,178,70
66902,Luca Ferro,1978-08-28,193,90
362119,Luca Garritano,1994-02-11,173,67
282059,Luca Lezzerini,1995-03-24,196,86
182606,Luca Marrone,1990-03-28,185,75
189557,Luca Martinelli,1988-12-20,185,74
415501,Luca Paganini,1993-06-08,178,70
67360,Luca Radice,1987-04-09,180,70
42651,Luca Rigoni,1984-12-07,185,76
300683,Luca Rizzo,1992-04-24,188,80
74009,Luca Rossettini,1985-05-09,188,82
111794,Luca Siligardi,1988-01-26,180,72
39525,Luca Tognozzi,1977-10-03,183,74
30709,Luca Toni,1977-05-26,193,88
526241,Luca Valzania,1996-03-05,183,72
215311,Luca Veronese,1991-02-06,188,72
39360,"Luca Vigiani,22",1976-08-25,178,71
114738,Luca Zuffi,1990-03-27,180,70
536440,Luca-Milan Zander,1995-08-09,183,73
75416,Lucas Akins,1989-02-25,185,84
173427,Lucas Alfonso Orban,1989-02-03,183,78
252969,Lucas Andersen,1994-09-13,180,73
357080,Lucas Ariel Ocampos,1994-07-11,188,84
113599,Lucas Armando Mareque,1983-01-12,175,75
18576,Lucas Barrios,1984-11-13,188,84
38393,Lucas Biglia,1986-01-30,178,63
215369,Lucas Bijker,1993-03-04,175,74
620061,Lucas Cueto,1996-03-24,170,64
46755,Lucas Deaux,1988-12-26,188,80
210111,Lucas Digne,1993-07-20,178,74
452269,Lucas Evangelista,1995-05-06,180,79
504606,Lucas Hernandez,1996-02-14,180,75
66757,Lucas Hradecky,1989-11-24,191,80
361747,Lucas Joao,1993-09-04,193,84
95327,Lucas Leiva,1987-01-09,178,73
37468,Lucas Matias Licht,1981-04-06,175,72
149583,Lucas Mendes,1990-07-03,183,80
215299,Lucas Moura,1992-08-13,173,72
166509,Lucas Nahuel Castro,1989-04-09,180,80
30687,Lucas Neill,1978-03-09,185,76
194660,Lucas Perez,1988-09-10,180,78
267380,Lucas Piazon,1994-01-20,183,75
113769,Lucas Pratto,1988-06-04,188,82
346004,Lucas Silva,1993-02-16,183,80
428063,Lucas Souza,1990-06-04,185,80
612277,Lucas Tousart,1997-04-29,185,83
166670,Lucas van Eenoo,1991-02-06,175,67
359193,Lucas Vazquez,1991-07-01,173,69
114672,Lucas Wilchez,1983-12-31,173,65
466832,Lucas Woudenberg,1994-04-25,185,70
11285,Lucas,1991-07-14,185,82
502812,Lucas,1990-11-05,193,90
40964,Lucho Gonzalez,1981-01-19,185,75
97495,Luciano Amaral,1982-10-20,180,75
143710,Luciano Becchio,1983-12-28,188,85
294003,Luciano Dario Vietto,1993-12-05,173,70
62359,Luciano Dompig,1987-03-02,183,78
158581,Luciano Narsingh,1990-09-13,175,75
303926,Luciano Slagveer,1993-10-05,180,76
39729,Luciano Zauri,1978-01-20,178,75
164098,Luciano,1978-11-12,191,90
36846,Luciano,1980-03-16,175,74
26398,Lucien Aubey,1984-05-24,180,80
39774,Lucio,1978-05-08,188,86
243500,Ludcinio Marengo,1991-09-14,175,70
40683,Ludovic Baal,1986-05-24,175,72
693171,Ludovic Blas,1997-12-31,180,64
34003,Ludovic Butelle,1983-04-03,188,84
178486,Ludovic Buysens,1986-03-13,188,79
33867,Ludovic Delporte,1980-02-06,178,74
26045,Ludovic Genest,1987-09-18,173,64
32572,Ludovic Giuly,1976-07-10,165,62
179393,Ludovic Lamine Sane,1987-03-22,193,77
41559,Ludovic Magnin,1979-04-20,185,80
26195,Ludovic Obraniak,1984-11-10,175,72
37651,Ludovic Sylvestre,1984-02-05,183,76
164107,Ludovic,1990-06-18,170,62
37893,Ludwig van Nieuwenhuyze,1978-02-25,185,80
22103,Luigi Beghetto,1973-07-06,183,80
37173,Luigi Bruins,1987-03-09,178,73
37537,Luigi Giorgi,1987-04-19,185,75
39390,Luigi Lavecchia,1981-08-25,178,75
26116,Luigi Pieroni,1980-09-08,188,84
27700,Luigi Sala,1974-02-21,183,76
163255,Luigi Sepe,1991-05-08,191,90
364826,Luigi Vaccaro,1991-03-26,183,75
41350,Luigi Vitale,1987-10-05,178,71
190522,Luis Advincula,1990-03-02,178,77
74900,Luis Aguiar,1985-11-17,183,81
128045,Luis Alberto,1983-11-17,183,78
198566,Luis Alberto,1992-09-28,183,72
114827,Luis Alfonso Henriquez,1981-11-23,175,69
361337,Luis Aurelio,1988-08-17,178,70
30734,Luis Boa Morte,1977-08-04,180,73
164134,Luis Carlos,1982-11-25,173,65
280976,Luis Carlos,1987-06-15,170,64
186668,Luis Dias,1987-01-03,180,78
34106,Luis Fabiano,1980-11-08,185,85
183365,Luis Farina,1991-04-20,178,72
106286,"Luis Fernando Duarte Nunes,32",1980-12-04,180,83
30696,Luis Figo,1972-11-04,180,75
166585,Luis Filipe Pimenta,1986-03-06,175,75
42773,Luis Filipe,1979-06-14,183,75
24852,Luis Garcia,1981-02-06,178,69
30832,Luis Garcia,1978-06-24,178,74
361307,Luis Gustavo,1992-09-28,173,70
384374,Luis Hernandez,1989-08-14,183,74
39306,Luis Jimenez,1984-06-17,183,75
211821,Luis Leal,1987-05-29,175,75
115495,Luis Manuel,1981-06-25,183,75
620136,Luis Maria Zwick,1994-05-24,191,75
293074,Luis Martins,1992-06-10,178,67
97334,Luis Moran,1987-07-26,173,67
196484,Luis Muriel,1991-04-18,178,79
11801,Luis Olim,1981-08-27,178,69
185925,Luis Pedro Cavanda,1991-01-02,180,76
79274,Luis Pedro Figueroa,1983-05-14,178,77
118433,Luis Pedro,1990-04-27,178,67
306721,Luis Pedro,1992-01-06,183,76
33636,Luis Perea,1979-01-30,180,76
33022,Luis Prieto,1979-02-19,180,75
375783,Luis Rocha,1993-06-27,178,71
119542,Luis Seijas,1986-06-23,175,71
476945,Luis Silva,1992-09-29,185,75
40636,Luis Suarez,1987-01-24,183,85
30968,Luisao,1981-02-13,193,92
115519,Luisinho,1985-05-05,175,62
181205,Luisinho,1990-03-27,170,68
47041,Luiz Adriano,1987-04-12,183,71
121854,Luiz Carlos,1988-05-24,191,86
185591,Luiz Carlos,1985-07-05,175,65
147729,Luiz Gustavo,1987-07-23,188,80
356378,Luka Djordjevic,1994-07-09,183,74
237602,Luka Krajnc,1994-09-19,188,86
273458,Luka Maric,1987-04-25,183,79
163616,Luka Milivojevic,1991-04-07,185,80
31097,Luka Modric,1985-09-09,175,65
185300,Luka Tankulic,1991-06-21,185,75
179071,Lukas Bielak,1986-12-14,183,77
275992,Lukas Droppa,1989-04-22,183,79
620578,Lukas Froede,1995-01-23,193,85
518628,Lukas Haraslin,1996-05-26,183,71
176831,Lukas Hinterseer,1991-03-28,193,86
22832,Lukas Jarolim,1976-07-29,175,71
27568,Lukas Jutkiewicz,1989-03-28,185,73
37335,Lukas Kruse,1983-07-09,185,84
114333,Lukas Marecek,1990-04-17,183,69
32118,Lukas Podolski,1985-06-04,183,83
355347,Lukas Raeder,1993-12-30,193,87
182892,Lukas Rupp,1991-01-08,178,73
114789,Lukas Schenkel,1984-04-01,183,81
184645,Lukas Schmitz,1988-10-13,183,78
30253,Lukas Sinkiewicz,1985-10-09,193,91
30404,Lukas Zelenka,1979-10-05,175,72
277466,Lukasz Boguslawski,1993-02-24,183,72
68937,Lukasz Broz,1985-12-17,178,74
206801,Lukasz Budzilek,1991-03-19,185,80
139895,Lukasz Burliga,1988-05-10,185,81
30973,Lukasz Fabianski,1985-04-18,191,83
39069,Lukasz Gargula,1981-02-25,178,72
118530,Lukasz Hanzel,1986-09-16,180,71
68802,Lukasz Janoszka,1987-03-18,180,77
13334,Lukasz Madej,1982-04-14,175,70
13515,Lukasz Mierzejewski,1982-08-31,183,80
555650,Lukasz Moneta,1994-05-13,173,70
69485,Lukasz Piatek,1985-09-21,180,71
13518,Lukasz Piszczek,1985-06-03,183,79
229737,Lukasz Sierpina,1988-03-27,175,68
178732,Lukasz Skorupski,1991-05-05,188,84
30275,Lukasz Surma,1977-06-28,178,70
206694,Lukasz Teodorczyk,1991-06-03,185,76
13449,Lukasz Tralka,1984-05-11,185,83
116872,Lukasz Tyminski,1990-11-08,173,67
69259,Lukasz Zaluska,1982-06-16,188,86
249059,Lukasz Zejdler,1992-03-22,173,64
191132,Luke Garbutt,1993-05-21,178,73
438787,Luke Johnston,1993-09-03,188,75
23788,Luke Moore,1986-02-13,180,75
362694,Luke Shaw,1995-07-12,185,75
22959,Luke Varney,1982-09-28,180,70
609711,Luke Watt,1997-06-20,175,70
35628,Luke Wilkshire,1981-10-02,175,72
30357,Luke Young,1979-07-19,183,78
166630,Lukman Haruna,1990-12-04,180,76
171995,Lulinha,1990-04-10,170,70
213714,Luso,1984-12-04,183,75
150201,Luuk de Jong,1990-08-27,188,86
395114,Luwagga Kizito,1993-12-20,175,68
156937,Lyle Taylor,1990-03-29,188,80
97699,Lynel Kitambala,1988-10-26,178,72
667970,Lynneeker,1994-01-11,170,72
41463,Maarten Martens,1984-07-02,175,66
30841,Maarten Stekelenburg,1982-09-22,198,92
140951,Macedo Novaes,1983-03-30,183,79
26628,Maceo Rigters,1984-01-22,178,83
118822,Maciej Dabrowski,1987-04-20,193,88
361714,Maciej Gajos,1991-03-19,175,65
69594,Maciej Gostomski,1988-09-27,196,90
69346,Maciej Iwanski,1981-05-07,170,70
206844,Maciej Jankowski,1990-01-04,180,69
13383,Maciej Korzym,1988-05-02,180,77
277905,Maciej Kostrzewa,1991-05-16,191,80
432411,Maciej Krakowiak,1992-09-07,188,76
206829,Maciej Makuszewski,1989-09-29,175,70
95533,"Maciej Malkowski,24",1985-03-19,170,68
206668,Maciej Manka,1989-06-30,183,76
13473,Maciej Mielcarz,1980-10-15,198,95
68796,Maciej Sadlok,1989-06-29,185,80
93261,Maciej Szmatiuk,1980-05-09,191,83
502648,Maciej Urbanczyk,1995-04-02,175,67
150239,Maciej Wilusz,1988-09-25,188,85
31257,Madjid Bougherra,1982-10-07,188,89
112935,Mads Albaek,1990-01-14,183,76
26612,Mads Junker,1981-04-21,183,76
38295,Mady Saidou Panandetiguiri,1984-03-22,175,75
181574,Maeel Lepicier,1986-01-14,185,83
158962,Magaye Gueye,1990-07-06,178,73
304356,Magique,1993-01-21,180,79
105610,Magnus Eriksson,1990-04-08,180,79
185389,Magnus Wolff Eikrem,1990-08-08,183,69
37259,Mahamadou Diarra,1981-05-18,183,82
37945,Mahamadou Dissa,1979-05-18,173,68
38419,Mahamadou Habib Habibou,1987-04-16,193,85
214899,Mahamadou N'Diaye,1990-06-21,185,76
37254,Mahamadou Samassa,1986-05-01,188,84
409816,Mahamadou-Naby Sarr,1993-08-13,196,94
94318,Mahamane Traore,1988-08-31,175,74
37048,Mahir Saglik,1983-01-18,178,82
469701,Mahmoud Dahoud,1996-01-01,178,67
481722,Mahmoud Kahraba,1994-04-13,183,76
150041,Maicon,1988-09-14,191,82
34305,Maicon,1981-07-26,183,77
31614,Maicosuel,1986-06-16,178,70
36076,Maik Franz,1981-08-05,191,87
23813,Maik Taylor,1971-09-04,193,90
42710,Maikel Aerts,1976-06-26,196,91
147600,Maikel Kieftenbeld,1990-06-26,178,78
112477,Maikel van der Werff,1989-04-22,185,82
165608,Maka Mary,1989-03-27,183,88
128148,Makelele,1985-02-26,170,69
30530,Makoto Hasebe,1984-01-18,180,72
116885,Maksymilian Rogalski,1983-06-24,180,82
41100,Malaury Martin,1988-08-25,178,75
535603,Malcom,1997-02-26,170,65
27331,Malik Fathi,1983-10-29,185,86
361013,Mamadou Ba,1985-05-08,198,86
130738,Mamadou Bagayoko,1989-12-31,175,65
41117,Mamadou Bagayoko,1979-05-21,191,80
94328,Mamadou Bah,1988-04-25,183,75
26282,Mamadou Diallo,1982-04-17,178,76
164151,Mamadou Djikine,1987-05-16,188,82
292771,Mamadou Kone,1991-12-25,178,73
546034,Mamadou N'Diaye,1995-05-28,175,62
25515,Mamadou Niang,1979-10-13,178,80
94043,Mamadou Sakho,1990-02-13,188,83
156664,Mamadou Samassa,1990-02-16,198,85
629579,Mamadou Sylla,1994-03-20,183,80
164678,Mamadou Wague,1990-08-19,191,82
23314,Mamady Sidibe,1979-12-18,193,77
299358,Mame Baba Thiam,1992-10-09,185,79
72735,Mame Biram Diouf,1987-12-16,185,79
166179,Mamoutou N'Diaye,1990-03-15,180,76
154856,Mana Dembele,1988-11-29,183,82
157376,Manasse Enza-Yamissi,1989-09-28,191,82
39349,Mancini,1980-08-01,183,78
37622,Mane,1981-12-21,175,68
38492,Maniche,1977-11-11,173,71
37984,Mannaseh Ishiaku,1983-01-09,183,82
45316,Mano,1987-04-09,170,67
211917,Manoel,1989-02-01,183,77
172899,Manolo Gabbiadini,1991-11-26,185,81
37488,"Manolo Gaspar,28",1981-02-03,173,71
114762,Manolo Reina,1985-04-01,185,80
37474,Manu del Moral,1984-02-25,185,77
96651,Manu Fernandez,1986-05-09,183,77
101983,Manu Herrera,1981-09-29,183,75
280920,Manu Lanzarote,1984-01-20,178,69
213490,Manu Molina,1991-11-20,178,72
163236,Manu Torres,1989-08-14,185,76
40973,Manu,1982-08-28,170,68
111975,Manucho,1983-03-07,188,83
521318,Manuel Akanji,1995-07-19,188,85
23686,Manuel Almunia,1977-05-19,193,93
97319,Manuel Arana,1984-12-03,175,73
74827,Manuel Arboleda,1979-08-02,188,84
25581,Manuel Belleri,1977-08-29,175,73
536457,Manuel Benson,1997-03-28,170,60
102614,Manuel Castro Pavon,1984-02-27,188,75
41754,Manuel Coppola,1982-05-11,173,80
164135,Manuel Curto,1986-07-09,188,83
39658,Manuel da Costa,1986-05-06,193,84
38701,Manuel Fernandes,1986-02-05,175,69
27492,Manuel Friedrich,1979-09-13,188,87
192574,Manuel Giandonato,1991-10-10,188,77
178800,Manuel Gulde,1991-02-12,183,77
49866,Manuel Iturra,1984-06-23,175,73
70513,Manuel Jose,1981-02-04,175,77
210276,Manuel Lanzini,1993-02-15,170,66
37970,"Manuel Lara Martinez,26",1980-06-15,183,82
150735,Manuel Lillo Castellano,1989-03-27,175,76
213912,Manuel Lucena,1982-11-17,185,84
27299,Manuel Neuer,1986-03-27,193,92
295200,Manuel Onwu,1988-01-11,185,75
33756,Manuel Pablo,1976-01-25,175,80
103882,Manuel Pamic,1986-08-20,175,73
102777,Manuel Pascali,1981-09-09,185,79
24536,Manuel Pasqual,1982-03-13,178,71
282723,Manuel Pucciarelli,1991-06-17,175,63
66895,Manuel Rivera,1978-03-16,170,68
36343,Manuel Salz,1985-08-06,185,79
36186,Manuel Schmiedebach,1988-12-05,170,70
5192,Manuel Silas,1976-09-01,178,71
202669,"Manuel Sutter,19",1991-03-08,178,76
268282,Manuel Trigueros,1991-10-17,178,70
38471,Manuel Victor,1974-04-14,165,66
41887,Manuele Blasi,1980-08-17,178,73
45205,Maor Bar Buzaglo,1988-01-14,175,72
14521,Maor Melikson,1984-10-30,175,70
93985,Mapou Yanga-Mbiwa,1989-05-15,183,77
164316,Marafona,1987-05-08,191,86
26300,Marama Vahirua,1980-05-12,173,68
209556,Maranhao,1985-01-29,175,68
3204,Marat Izmailov,1982-09-21,170,70
139671,Marc Albrighton,1989-11-18,175,67
195305,Marc Bartra,1991-01-15,183,74
21450,Marc Bertran,1982-05-22,180,78
97236,Marc Crosas,1988-01-09,180,80
32836,Marc Fitzpatrick,1986-05-11,178,79
37841,Marc Hendrikx,1974-07-02,183,81
26656,Marc Hoecher,1984-09-09,183,70
23148,Marc Janko,1983-06-25,196,93
469277,Marc Klok,1993-04-20,175,72
109786,Marc McAusland,1988-08-13,191,77
289118,Marc McCallum,1993-03-27,191,78
173382,Marc Muniesa,1992-03-27,178,72
27607,Marc Pfertzel,1981-05-21,183,75
109087,Marc Pfitzner,1984-08-28,183,79
26119,Marc Planus,1982-03-07,180,82
24381,Marc Pugh,1987-04-02,180,72
25812,Marc Schneider,1980-07-23,180,73
37332,Marc Stein,1985-07-07,183,74
355357,Marc Stendera,1995-12-10,173,73
23727,Marc Tierney,1985-08-23,180,71
37879,Marc Torrejon Moya,1986-02-18,188,87
41166,Marc Valiente,1987-03-29,183,71
121642,Marc van de Maarel,1989-08-12,178,74
180284,Marc Vidal,1991-06-03,183,83
164494,Marc Vucinovic,1988-09-19,178,72
38347,Marc Wagemakers,1978-06-07,183,74
47418,Marc Wilson,1987-08-17,188,80
25793,Marc Zellweger,1973-10-17,180,78
36054,Marc Ziegler,1976-06-13,193,92
27364,Marc-Andre Kruska,1987-06-29,178,75
184554,Marc-Andre ter Stegen,1992-04-30,188,85
26494,Marc-Antoine Fortune,1981-07-02,183,76
355356,Marc-Oliver Kempf,1995-01-28,185,82
200743,Marcel Appiah,1988-03-26,191,75
192842,Marcel Buechel,1991-03-18,175,71
166932,Marcel Correia,1989-05-16,185,81
45464,Marcel De Jong,1986-10-15,175,73
26953,Marcel Eger,1983-03-23,191,78
22831,Marcel Gecov,1988-01-01,183,73
36554,Marcel Heller,1986-02-12,175,70
25779,Marcel Herzog,1980-06-28,185,79
39892,Marcel Maltritz,1978-10-02,185,81
12099,"Marcel MBayo,25",1978-04-24,168,62
45466,Marcel Meeuwis,1980-10-31,173,70
36057,Marcel Ndjeng,1982-05-06,180,72
127945,Marcel Risse,1989-12-17,183,75
179115,Marcel Ritzmaier,1993-04-22,180,75
37317,Marcel Schaefer,1984-06-07,183,75
94685,Marcel Schmelzer,1988-01-22,180,72
38618,Marcel Seip,1982-04-05,180,78
352395,Marcel Stutter,1988-03-06,185,84
466357,Marcel Tisserand,1993-01-10,185,68
38502,Marcelinho,1984-01-10,180,77
30987,Marcell Jansen,1985-11-04,191,89
41242,Marcello Castellini,1973-01-02,185,76
96532,Marcello Gazzola,1985-04-03,183,78
282278,Marcello Trotta,1992-09-29,188,85
19434,Marcelo Boeck,1984-11-28,191,86
206508,Marcelo Brozovic,1992-11-16,180,68
49847,Marcelo Diaz,1986-12-30,165,63
68436,Marcelo Estigarribia,1987-09-21,180,70
474736,Marcelo Goiano,1987-10-13,175,69
27301,Marcelo Jose Bordon,1976-01-07,188,90
71352,Marcelo Jose Oliveira,1981-09-05,185,80
165624,Marcelo Larrondo,1988-02-01,191,82
42353,Marcelo Lipatin,1977-01-28,180,76
96481,Marcelo Moreno,1987-06-18,188,82
40976,Marcelo Moretto,1978-05-10,196,94
11836,Marcelo Pereira Bruno,1974-06-30,175,73
20325,Marcelo Silva,1989-03-21,185,83
148955,Marcelo Toscano,1985-05-12,183,83
277693,Marcelo Valverde,1989-11-21,185,75
24624,Marcelo Zalayeta,1978-12-05,188,89
280350,Marcelo,1989-07-27,183,74
28467,Marcelo,1988-05-12,175,75
78908,Marcelo,1987-05-25,191,80
184618,Marciano Bruma,1984-03-07,178,78
150809,Marcin Budzinski,1990-07-06,183,80
407970,Marcin Cebula,1995-12-06,175,60
429871,Marcin Flis,1994-02-10,183,75
69227,Marcin Kaczmarek,1979-12-03,170,65
242306,Marcin Kalkowski,1989-11-06,185,85
189190,Marcin Kaminski,1992-01-15,193,80
13486,Marcin Kikut,1983-06-25,178,75
33807,Marcin Kus,1981-09-02,188,82
645704,Marcin Listkowski,1998-02-10,178,66
13405,Marcin Malinowski,1975-11-06,178,74
30272,Marcin Mieciel,1975-12-22,185,76
69043,Marcin Pietrowski,1988-03-01,183,83
69229,Marcin Robak,1982-11-29,183,82
355101,Marcin Trojanowski,1990-05-14,175,73
656342,Marcin Urynowicz,1996-03-16,188,78
13423,Marcin Wasilewski,1980-06-09,185,88
116756,Marcin Wodecki,1988-01-14,175,65
22545,Marcinho,1981-03-20,170,70
23675,Marcio Mossoro,1983-07-04,170,67
167412,Marcio Nascimento Rozario,1983-11-21,188,88
150077,Marcio Paiva,1980-07-31,183,84
310659,Marcis Oss,1991-07-25,193,82
30713,Marco Amelia,1982-04-02,191,90
181984,Marco Andreolli,1986-06-10,188,81
176298,Marco Aratore,1991-06-04,178,61
498033,Marco Asensio,1996-01-21,178,70
185798,Marco Baixinho,1989-07-11,188,80
362113,Marco Benassi,1994-05-05,183,80
41958,Marco Bernacci,1983-12-15,193,74
56992,Marco Biagianti,1984-04-19,180,74
195782,Marco Bizot,1991-03-10,193,85
39447,Marco Borriello,1982-06-18,185,76
320183,Marco Buerki,1993-07-10,183,80
155273,Marco Calderoni,1989-02-18,180,75
25628,Marco Caligiuri,1984-04-14,180,75
34021,Marco Caneira,1979-02-09,178,75
215723,Marco Capuano,1991-10-14,185,80
31938,Marco Cassetti,1977-05-29,185,83
202650,Marco Crimi,1990-03-17,178,65
182836,Marco D'Alessandro,1991-02-17,173,65
215411,Marco Da Silva,1992-04-10,183,72
109338,Marco Davide Faraoni,1991-10-25,180,71
38943,Marco Di Loreto,1974-09-28,185,86
32749,Marco Di Vaio,1976-07-15,180,78
24502,Marco Donadel,1983-04-21,178,73
33686,Marco Engelhardt,1980-12-02,185,73
49851,Marco Estrada,1983-05-28,178,73
111897,Marco Fabian,1989-07-21,170,65
458810,Marco Franin,1992-02-01,180,75
42253,"Marco Haemmerli,24",1985-05-07,173,72
190796,Marco Hoeger,1989-09-16,183,83
496285,Marco Ilaimaharitra,1995-07-26,178,77
274778,Marco Kehl-Gomez,1992-05-01,180,78
37733,Marco Kurth,1978-08-18,178,73
24440,Marco Malago,1978-12-30,183,79
66995,Marco Mangold,1987-04-07,185,82
35643,Marco Marchionni,1980-07-22,173,71
30716,Marco Materazzi,1973-08-19,193,92
66934,Marco Mathys,1987-07-05,185,77
40946,Marco Matias,1989-05-10,183,72
27720,Marco Motta,1986-05-14,185,76
157869,Marco Natanel Torsiglieri,1988-01-12,191,86
8881,Marco Padalino,1983-12-08,178,76
179817,Marco Paixao,1984-09-19,185,79
111199,Marco Pappa,1987-11-15,178,70
73999,Marco Parolo,1985-01-25,183,75
11752,Marco Paulo,1973-05-28,180,76
8780,Marco Perez,1990-09-18,183,76
33413,Marco Pisano,1981-08-13,175,69
40011,Marco Ramos,1983-04-26,173,72
129944,Marco Reus,1989-05-31,180,75
41394,Marco Rigoni,1980-01-05,175,68
37811,Marco Ritzberger,1986-12-27,188,81
184610,Marco Rojas,1991-11-05,168,64
25338,Marco Rossi,1987-09-30,188,82
41760,Marco Rossi,1978-04-01,178,76
18628,Marco Ruben,1986-10-26,178,75
27475,Marco Russ,1985-08-04,191,88
29340,Marco Sailer,1985-11-16,170,77
478391,Marco Sangalli,1992-02-07,178,66
79253,Marco Sau,1987-12-03,170,65
34082,Marco Schneuwly,1985-03-27,183,82
78410,Marco Schoenbaechler,1990-01-11,170,67
165952,Marco Silvestri,1991-03-02,191,80
98385,Marco Soares,1984-06-16,180,75
212630,Marco Sportiello,1992-05-10,193,87
27615,Marco Storari,1977-01-07,188,76
36025,Marco Streller,1981-06-18,196,83
149909,Marco Terrazzino,1991-04-15,175,76
528188,Marco Thaler,1994-06-28,185,74
109650,Marco van Duin,1987-02-11,191,79
199291,Marco van Ginkel,1992-12-01,185,82
190972,Marco Verratti,1992-11-05,165,60
25947,Marco Woelfli,1982-08-22,185,83
41640,Marco Zambelli,1985-08-22,180,77
30959,Marco Zoro,1983-12-27,183,75
18395,Marcos Aguirre,1984-03-30,170,68
