team_id,team_long_name,team_short_name,league_id
9908,FC Utrecht,UTR,5
7788,SC Cambuur,CAM,5
9791,Heracles Almelo,HER,5
8525,Willem II,WII,5
9803,Roda JC Kerkrade,ROD,5
8277,Vitesse,VIT,5
8674,FC Groningen,GRO,5
6413,PEC Zwolle,ZWO,5
10218,Excelsior,EXC,5
8464,N.E.C.,NEC,5
10217,ADO Den Haag,HAA,5
10229,AZ,ALK,5
10228,SC Heerenveen,HEE,5
8640,PSV,PSV,5
8611,FC Twente,TWE,5
10235,Feyenoord,FEY,5
9908,FC Utrecht,UTR,5
8593,Ajax,AJA,5
8526,De Graafschap,GRA,5
10218,Excelsior,EXC,5
8611,FC Twente,TWE,5
7788,SC Cambuur,CAM,5
8640,PSV,PSV,5
8277,Vitesse,VIT,5
9791,Heracles Almelo,HER,5
8526,De Graafschap,GRA,5
9908,FC Utrecht,UTR,5
8593,Ajax,AJA,5
10217,ADO Den Haag,HAA,5
6413,PEC Zwolle,ZWO,5
10229,AZ,ALK,5
8674,FC Groningen,GRO,5
10228,SC Heerenveen,HEE,5
8464,N.E.C.,NEC,5
8525,Willem II,WII,5
9803,Roda JC Kerkrade,ROD,5
10235,Feyenoord,FEY,5
8526,De Graafschap,GRA,5
8525,Willem II,WII,5
8640,PSV,PSV,5
8611,FC Twente,TWE,5
10218,Excelsior,EXC,5
9908,FC Utrecht,UTR,5
9791,Heracles Almelo,HER,5
8277,Vitesse,VIT,5
8593,Ajax,AJA,5
9908,FC Utrecht,UTR,5
10228,SC Heerenveen,HEE,5
10235,Feyenoord,FEY,5
6413,PEC Zwolle,ZWO,5
7788,SC Cambuur,CAM,5
8611,FC Twente,TWE,5
8674,FC Groningen,GRO,5
10217,ADO Den Haag,HAA,5
8640,PSV,PSV,5
9791,Heracles Almelo,HER,5
8526,De Graafschap,GRA,5
10229,AZ,ALK,5
10235,Feyenoord,FEY,5
8525,Willem II,WII,5
8464,N.E.C.,NEC,5
9803,Roda JC Kerkrade,ROD,5
10217,ADO Den Haag,HAA,5
8593,Ajax,AJA,5
8674,FC Groningen,GRO,5
9803,Roda JC Kerkrade,ROD,5
10228,SC Heerenveen,HEE,5
8464,N.E.C.,NEC,5
7788,SC Cambuur,CAM,5
6413,PEC Zwolle,ZWO,5
10229,AZ,ALK,5
10217,ADO Den Haag,HAA,5
10235,Feyenoord,FEY,5
6413,PEC Zwolle,ZWO,5
10218,Excelsior,EXC,5
7788,SC Cambuur,CAM,5
8277,Vitesse,VIT,5
8640,PSV,PSV,5
10228,SC Heerenveen,HEE,5
9908,FC Utrecht,UTR,5
8674,FC Groningen,GRO,5
8611,FC Twente,TWE,5
8526,De Graafschap,GRA,5
8277,Vitesse,VIT,5
10235,Feyenoord,FEY,5
10229,AZ,ALK,5
9803,Roda JC Kerkrade,ROD,5
8593,Ajax,AJA,5
8525,Willem II,WII,5
8464,N.E.C.,NEC,5
10218,Excelsior,EXC,5
8674,FC Groningen,GRO,5
8640,PSV,PSV,5
8611,FC Twente,TWE,5
10217,ADO Den Haag,HAA,5
6413,PEC Zwolle,ZWO,5
10228,SC Heerenveen,HEE,5
9908,FC Utrecht,UTR,5
7788,SC Cambuur,CAM,5
9791,Heracles Almelo,HER,5
10228,SC Heerenveen,HEE,5
10229,AZ,ALK,5
8525,Willem II,WII,5
8593,Ajax,AJA,5
8640,PSV,PSV,5
10218,Excelsior,EXC,5
9791,Heracles Almelo,HER,5
8277,Vitesse,VIT,5
8464,N.E.C.,NEC,5
7788,SC Cambuur,CAM,5
9908,FC Utrecht,UTR,5
10235,Feyenoord,FEY,5
6413,PEC Zwolle,ZWO,5
8526,De Graafschap,GRA,5
9803,Roda JC Kerkrade,ROD,5
8674,FC Groningen,GRO,5
10217,ADO Den Haag,HAA,5
8611,FC Twente,TWE,5
8525,Willem II,WII,5
9908,FC Utrecht,UTR,5
10228,SC Heerenveen,HEE,5
10218,Excelsior,EXC,5
9791,Heracles Almelo,HER,5
8593,Ajax,AJA,5
10229,AZ,ALK,5
8277,Vitesse,VIT,5
8640,PSV,PSV,5
8526,De Graafschap,GRA,5
9803,Roda JC Kerkrade,ROD,5
8611,FC Twente,TWE,5
7788,SC Cambuur,CAM,5
6413,PEC Zwolle,ZWO,5
8674,FC Groningen,GRO,5
10235,Feyenoord,FEY,5
10217,ADO Den Haag,HAA,5
9908,FC Utrecht,UTR,5
8464,N.E.C.,NEC,5
7788,SC Cambuur,CAM,5
6413,PEC Zwolle,ZWO,5
9791,Heracles Almelo,HER,5
8525,Willem II,WII,5
9803,Roda JC Kerkrade,ROD,5
10218,Excelsior,EXC,5
8277,Vitesse,VIT,5
8674,FC Groningen,GRO,5
10228,SC Heerenveen,HEE,5
9908,FC Utrecht,UTR,5
8593,Ajax,AJA,5
10229,AZ,ALK,5
8640,PSV,PSV,5
8526,De Graafschap,GRA,5
10235,Feyenoord,FEY,5
10217,ADO Den Haag,HAA,5
8611,FC Twente,TWE,5
9791,Heracles Almelo,HER,5
8464,N.E.C.,NEC,5
9803,Roda JC Kerkrade,ROD,5
8525,Willem II,WII,5
10218,Excelsior,EXC,5
8526,De Graafschap,GRA,5
8593,Ajax,AJA,5
8277,Vitesse,VIT,5
10229,AZ,ALK,5
7788,SC Cambuur,CAM,5
8674,FC Groningen,GRO,5
9791,Heracles Almelo,HER,5
9908,FC Utrecht,UTR,5
8640,PSV,PSV,5
8611,FC Twente,TWE,5
10228,SC Heerenveen,HEE,5
10217,ADO Den Haag,HAA,5
6413,PEC Zwolle,ZWO,5
10265,Wisła Kraków,WIS,6
8020,Polonia Bytom,GOR,6
8673,Legia Warszawa,LEG,6
8025,Śląsk Wrocław,SLA,6
8244,Widzew Łódź,LOD,6
2182,Lech Poznań,POZ,6
8322,Arka Gdynia,ARK,6
8028,Piast Gliwice,PIG,6
8020,Polonia Bytom,GOR,6
8673,Legia Warszawa,LEG,6
2182,Lech Poznań,POZ,6
8569,GKS Bełchatów,BEL,6
1957,Jagiellonia Białystok,BIA,6
2186,Cracovia,CKR,6
8322,Arka Gdynia,ARK,6
8028,Piast Gliwice,PIG,6
8020,Polonia Bytom,GOR,6
8244,Widzew Łódź,LOD,6
1957,Jagiellonia Białystok,BIA,6
8322,Arka Gdynia,ARK,6
8028,Piast Gliwice,PIG,6
10265,Wisła Kraków,WIS,6
8673,Legia Warszawa,LEG,6
2182,Lech Poznań,POZ,6
1601,Ruch Chorzów,CHO,6
10265,Wisła Kraków,WIS,6
2183,P. Warszawa,PWA,6
8025,Śląsk Wrocław,SLA,6
8242,Odra Wodzisław,ODR,6
8569,GKS Bełchatów,BEL,6
8030,Lechia Gdańsk,LGD,6
8031,Polonia Bytom,POB,6
1601,Ruch Chorzów,CHO,6
2183,P. Warszawa,PWA,6
8242,Odra Wodzisław,ODR,6
8569,GKS Bełchatów,BEL,6
1957,Jagiellonia Białystok,BIA,6
2186,Cracovia,CKR,6
8030,Lechia Gdańsk,LGD,6
8031,Polonia Bytom,POB,6
10265,Wisła Kraków,WIS,6
8020,Polonia Bytom,GOR,6
8673,Legia Warszawa,LEG,6
8244,Widzew Łódź,LOD,6
2182,Lech Poznań,POZ,6
1957,Jagiellonia Białystok,BIA,6
8322,Arka Gdynia,ARK,6
8028,Piast Gliwice,PIG,6
1601,Ruch Chorzów,CHO,6
2183,P. Warszawa,PWA,6
8025,Śląsk Wrocław,SLA,6
8242,Odra Wodzisław,ODR,6
8569,GKS Bełchatów,BEL,6
2186,Cracovia,CKR,6
8030,Lechia Gdańsk,LGD,6
8031,Polonia Bytom,POB,6
1601,Ruch Chorzów,CHO,6
2183,P. Warszawa,PWA,6
8030,Lechia Gdańsk,LGD,6
2186,Cracovia,CKR,6
8025,Śląsk Wrocław,SLA,6
8031,Polonia Bytom,POB,6
8242,Odra Wodzisław,ODR,6
8569,GKS Bełchatów,BEL,6
8244,Widzew Łódź,LOD,6
10265,Wisła Kraków,WIS,6
8025,Śląsk Wrocław,SLA,6
2182,Lech Poznań,POZ,6
8673,Legia Warszawa,LEG,6
8020,Polonia Bytom,GOR,6
8028,Piast Gliwice,PIG,6
8322,Arka Gdynia,ARK,6
1957,Jagiellonia Białystok,BIA,6
8031,Polonia Bytom,POB,6
8030,Lechia Gdańsk,LGD,6
8569,GKS Bełchatów,BEL,6
8242,Odra Wodzisław,ODR,6
1601,Ruch Chorzów,CHO,6
2183,P. Warszawa,PWA,6
2186,Cracovia,CKR,6
8028,Piast Gliwice,PIG,6
8030,Lechia Gdańsk,LGD,6
2182,Lech Poznań,POZ,6
8673,Legia Warszawa,LEG,6
8244,Widzew Łódź,LOD,6
10265,Wisła Kraków,WIS,6
8025,Śląsk Wrocław,SLA,6
8020,Polonia Bytom,GOR,6
1601,Ruch Chorzów,CHO,6
2183,P. Warszawa,PWA,6
8242,Odra Wodzisław,ODR,6
8569,GKS Bełchatów,BEL,6
1957,Jagiellonia Białystok,BIA,6
2186,Cracovia,CKR,6
8322,Arka Gdynia,ARK,6
8031,Polonia Bytom,POB,6
8569,GKS Bełchatów,BEL,6
8031,Polonia Bytom,POB,6
8322,Arka Gdynia,ARK,6
8242,Odra Wodzisław,ODR,6
1957,Jagiellonia Białystok,BIA,6
2186,Cracovia,CKR,6
2183,P. Warszawa,PWA,6
8020,Polonia Bytom,GOR,6
8025,Śląsk Wrocław,SLA,6
8028,Piast Gliwice,PIG,6
10265,Wisła Kraków,WIS,6
1601,Ruch Chorzów,CHO,6
2182,Lech Poznań,POZ,6
8673,Legia Warszawa,LEG,6
8244,Widzew Łódź,LOD,6
8030,Lechia Gdańsk,LGD,6
8028,Piast Gliwice,PIG,6
2183,P. Warszawa,PWA,6
2186,Cracovia,CKR,6
8569,GKS Bełchatów,BEL,6
1957,Jagiellonia Białystok,BIA,6
2182,Lech Poznań,POZ,6
8242,Odra Wodzisław,ODR,6
8322,Arka Gdynia,ARK,6
8028,Piast Gliwice,PIG,6
8025,Śląsk Wrocław,SLA,6
8031,Polonia Bytom,POB,6
1601,Ruch Chorzów,CHO,6
10265,Wisła Kraków,WIS,6
8673,Legia Warszawa,LEG,6
8244,Widzew Łódź,LOD,6
8030,Lechia Gdańsk,LGD,6
8020,Polonia Bytom,GOR,6
1957,Jagiellonia Białystok,BIA,6
8569,GKS Bełchatów,BEL,6
2182,Lech Poznań,POZ,6
8028,Piast Gliwice,PIG,6
8322,Arka Gdynia,ARK,6
2183,P. Warszawa,PWA,6
2186,Cracovia,CKR,6
1601,Ruch Chorzów,CHO,6
8242,Odra Wodzisław,ODR,6
8030,Lechia Gdańsk,LGD,6
8031,Polonia Bytom,POB,6
8673,Legia Warszawa,LEG,6
8244,Widzew Łódź,LOD,6
8025,Śląsk Wrocław,SLA,6
10265,Wisła Kraków,WIS,6
8569,GKS Bełchatów,BEL,6
8322,Arka Gdynia,ARK,6
8020,Polonia Bytom,GOR,6
1957,Jagiellonia Białystok,BIA,6
2182,Lech Poznań,POZ,6
8673,Legia Warszawa,LEG,6
2186,Cracovia,CKR,6
8028,Piast Gliwice,PIG,6
8031,Polonia Bytom,POB,6
8025,Śląsk Wrocław,SLA,6
8030,Lechia Gdańsk,LGD,6
1601,Ruch Chorzów,CHO,6
10265,Wisła Kraków,WIS,6
2183,P. Warszawa,PWA,6
8244,Widzew Łódź,LOD,6
8242,Odra Wodzisław,ODR,6
8322,Arka Gdynia,ARK,6
8028,Piast Gliwice,PIG,6
8244,Widzew Łódź,LOD,6
8673,Legia Warszawa,LEG,6
2182,Lech Poznań,POZ,6
1957,Jagiellonia Białystok,BIA,6
8020,Polonia Bytom,GOR,6
2186,Cracovia,CKR,6
8031,Polonia Bytom,POB,6
8025,Śląsk Wrocław,SLA,6
8030,Lechia Gdańsk,LGD,6
1601,Ruch Chorzów,CHO,6
8242,Odra Wodzisław,ODR,6
8569,GKS Bełchatów,BEL,6
2183,P. Warszawa,PWA,6
2186,Cracovia,CKR,6
1601,Ruch Chorzów,CHO,6
10265,Wisła Kraków,WIS,6
8673,Legia Warszawa,LEG,6
8025,Śląsk Wrocław,SLA,6
8244,Widzew Łódź,LOD,6
2182,Lech Poznań,POZ,6
8028,Piast Gliwice,PIG,6
8030,Lechia Gdańsk,LGD,6
8028,Piast Gliwice,PIG,6
10265,Wisła Kraków,WIS,6
8244,Widzew Łódź,LOD,6
8673,Legia Warszawa,LEG,6
2182,Lech Poznań,POZ,6
1957,Jagiellonia Białystok,BIA,6
8020,Polonia Bytom,GOR,6
8322,Arka Gdynia,ARK,6
8020,Polonia Bytom,GOR,6
2183,P. Warszawa,PWA,6
8242,Odra Wodzisław,ODR,6
8569,GKS Bełchatów,BEL,6
1957,Jagiellonia Białystok,BIA,6
2186,Cracovia,CKR,6
8322,Arka Gdynia,ARK,6
8031,Polonia Bytom,POB,6
1601,Ruch Chorzów,CHO,6
10265,Wisła Kraków,WIS,6
8673,Legia Warszawa,LEG,6
8025,Śląsk Wrocław,SLA,6
8244,Widzew Łódź,LOD,6
8030,Lechia Gdańsk,LGD,6
8031,Polonia Bytom,POB,6
8020,Polonia Bytom,GOR,6
8020,Polonia Bytom,GOR,6
2183,P. Warszawa,PWA,6
8242,Odra Wodzisław,ODR,6
2182,Lech Poznań,POZ,6
8569,GKS Bełchatów,BEL,6
1957,Jagiellonia Białystok,BIA,6
2186,Cracovia,CKR,6
8322,Arka Gdynia,ARK,6
1601,Ruch Chorzów,CHO,6
10265,Wisła Kraków,WIS,6
8673,Legia Warszawa,LEG,6
8025,Śląsk Wrocław,SLA,6
8242,Odra Wodzisław,ODR,6
8244,Widzew Łódź,LOD,6
8030,Lechia Gdańsk,LGD,6
8031,Polonia Bytom,POB,6
8020,Polonia Bytom,GOR,6
2183,P. Warszawa,PWA,6
2182,Lech Poznań,POZ,6
8569,GKS Bełchatów,BEL,6
1957,Jagiellonia Białystok,BIA,6
2186,Cracovia,CKR,6
8322,Arka Gdynia,ARK,6
8028,Piast Gliwice,PIG,6
1601,Ruch Chorzów,CHO,6
10265,Wisła Kraków,WIS,6
2183,P. Warszawa,PWA,6
8025,Śląsk Wrocław,SLA,6
8242,Odra Wodzisław,ODR,6
8244,Widzew Łódź,LOD,6
8030,Lechia Gdańsk,LGD,6
8031,Polonia Bytom,POB,6
10265,Wisła Kraków,WIS,6
8245,Korona Kielce,KKI,6
8673,Legia Warszawa,LEG,6
8028,Piast Gliwice,PIG,6
8030,Lechia Gdańsk,LGD,6
1957,Jagiellonia Białystok,BIA,6
8031,Polonia Bytom,POB,6
8025,Śląsk Wrocław,SLA,6
1601,Ruch Chorzów,CHO,6
2182,Lech Poznań,POZ,6
8028,Piast Gliwice,PIG,6
8245,Korona Kielce,KKI,6
2183,P. Warszawa,PWA,6
8021,Zagłębie Lubin,ZAG,6
2186,Cracovia,CKR,6
8569,GKS Bełchatów,BEL,6
8322,Arka Gdynia,ARK,6
8242,Odra Wodzisław,ODR,6
8031,Polonia Bytom,POB,6
8673,Legia Warszawa,LEG,6
10265,Wisła Kraków,WIS,6
8025,Śląsk Wrocław,SLA,6
8030,Lechia Gdańsk,LGD,6
8569,GKS Bełchatów,BEL,6
8673,Legia Warszawa,LEG,6
8021,Zagłębie Lubin,ZAG,6
2186,Cracovia,CKR,6
8322,Arka Gdynia,ARK,6
1957,Jagiellonia Białystok,BIA,6
2182,Lech Poznań,POZ,6
8245,Korona Kielce,KKI,6
8028,Piast Gliwice,PIG,6
8569,GKS Bełchatów,BEL,6
8030,Lechia Gdańsk,LGD,6
8025,Śląsk Wrocław,SLA,6
8242,Odra Wodzisław,ODR,6
1601,Ruch Chorzów,CHO,6
10265,Wisła Kraków,WIS,6
2183,P. Warszawa,PWA,6
8031,Polonia Bytom,POB,6
2182,Lech Poznań,POZ,6
8028,Piast Gliwice,PIG,6
8031,Polonia Bytom,POB,6
10265,Wisła Kraków,WIS,6
8673,Legia Warszawa,LEG,6
8025,Śląsk Wrocław,SLA,6
8030,Lechia Gdańsk,LGD,6
8245,Korona Kielce,KKI,6
2186,Cracovia,CKR,6
1601,Ruch Chorzów,CHO,6
2183,P. Warszawa,PWA,6
8242,Odra Wodzisław,ODR,6
8021,Zagłębie Lubin,ZAG,6
1957,Jagiellonia Białystok,BIA,6
8569,GKS Bełchatów,BEL,6
8322,Arka Gdynia,ARK,6
8322,Arka Gdynia,ARK,6
8242,Odra Wodzisław,ODR,6
8569,GKS Bełchatów,BEL,6
2186,Cracovia,CKR,6
1601,Ruch Chorzów,CHO,6
2183,P. Warszawa,PWA,6
8021,Zagłębie Lubin,ZAG,6
2182,Lech Poznań,POZ,6
8031,Polonia Bytom,POB,6
8028,Piast Gliwice,PIG,6
8030,Lechia Gdańsk,LGD,6
8673,Legia Warszawa,LEG,6
8025,Śląsk Wrocław,SLA,6
2182,Lech Poznań,POZ,6
1957,Jagiellonia Białystok,BIA,6
10265,Wisła Kraków,WIS,6
8569,GKS Bełchatów,BEL,6
8021,Zagłębie Lubin,ZAG,6
8031,Polonia Bytom,POB,6
2186,Cracovia,CKR,6
8322,Arka Gdynia,ARK,6
8242,Odra Wodzisław,ODR,6
2183,P. Warszawa,PWA,6
8245,Korona Kielce,KKI,6
8030,Lechia Gdańsk,LGD,6
8028,Piast Gliwice,PIG,6
8673,Legia Warszawa,LEG,6
8025,Śląsk Wrocław,SLA,6
2182,Lech Poznań,POZ,6
1601,Ruch Chorzów,CHO,6
8245,Korona Kielce,KKI,6
10265,Wisła Kraków,WIS,6
8245,Korona Kielce,KKI,6
8569,GKS Bełchatów,BEL,6
8021,Zagłębie Lubin,ZAG,6
8242,Odra Wodzisław,ODR,6
1601,Ruch Chorzów,CHO,6
2186,Cracovia,CKR,6
8322,Arka Gdynia,ARK,6
2183,P. Warszawa,PWA,6
8322,Arka Gdynia,ARK,6
2186,Cracovia,CKR,6
8242,Odra Wodzisław,ODR,6
2183,P. Warszawa,PWA,6
8031,Polonia Bytom,POB,6
1957,Jagiellonia Białystok,BIA,6
8025,Śląsk Wrocław,SLA,6
8569,GKS Bełchatów,BEL,6
8322,Arka Gdynia,ARK,6
8028,Piast Gliwice,PIG,6
10265,Wisła Kraków,WIS,6
8021,Zagłębie Lubin,ZAG,6
8673,Legia Warszawa,LEG,6
8245,Korona Kielce,KKI,6
2182,Lech Poznań,POZ,6
1601,Ruch Chorzów,CHO,6
8569,GKS Bełchatów,BEL,6
2183,P. Warszawa,PWA,6
1957,Jagiellonia Białystok,BIA,6
8030,Lechia Gdańsk,LGD,6
8031,Polonia Bytom,POB,6
8025,Śląsk Wrocław,SLA,6
8242,Odra Wodzisław,ODR,6
2186,Cracovia,CKR,6
2183,P. Warszawa,PWA,6
1601,Ruch Chorzów,CHO,6
8322,Arka Gdynia,ARK,6
8569,GKS Bełchatów,BEL,6
2186,Cracovia,CKR,6
8028,Piast Gliwice,PIG,6
8021,Zagłębie Lubin,ZAG,6
2182,Lech Poznań,POZ,6
8245,Korona Kielce,KKI,6
1601,Ruch Chorzów,CHO,6
2182,Lech Poznań,POZ,6
8021,Zagłębie Lubin,ZAG,6
8028,Piast Gliwice,PIG,6
8673,Legia Warszawa,LEG,6
10265,Wisła Kraków,WIS,6
8030,Lechia Gdańsk,LGD,6
8242,Odra Wodzisław,ODR,6
1957,Jagiellonia Białystok,BIA,6
8031,Polonia Bytom,POB,6
8025,Śląsk Wrocław,SLA,6
8030,Lechia Gdańsk,LGD,6
10265,Wisła Kraków,WIS,6
8673,Legia Warszawa,LEG,6
8322,Arka Gdynia,ARK,6
1601,Ruch Chorzów,CHO,6
8245,Korona Kielce,KKI,6
8028,Piast Gliwice,PIG,6
8021,Zagłębie Lubin,ZAG,6
2182,Lech Poznań,POZ,6
2183,P. Warszawa,PWA,6
1957,Jagiellonia Białystok,BIA,6
2186,Cracovia,CKR,6
8025,Śląsk Wrocław,SLA,6
10265,Wisła Kraków,WIS,6
8030,Lechia Gdańsk,LGD,6
1601,Ruch Chorzów,CHO,6
8031,Polonia Bytom,POB,6
8569,GKS Bełchatów,BEL,6
8242,Odra Wodzisław,ODR,6
2183,P. Warszawa,PWA,6
8673,Legia Warszawa,LEG,6
2186,Cracovia,CKR,6
2182,Lech Poznań,POZ,6
8322,Arka Gdynia,ARK,6
8245,Korona Kielce,KKI,6
8028,Piast Gliwice,PIG,6
8021,Zagłębie Lubin,ZAG,6
1957,Jagiellonia Białystok,BIA,6
2183,P. Warszawa,PWA,6
8242,Odra Wodzisław,ODR,6
8569,GKS Bełchatów,BEL,6
8021,Zagłębie Lubin,ZAG,6
1601,Ruch Chorzów,CHO,6
8322,Arka Gdynia,ARK,6
1957,Jagiellonia Białystok,BIA,6
2186,Cracovia,CKR,6
1957,Jagiellonia Białystok,BIA,6
10265,Wisła Kraków,WIS,6
8028,Piast Gliwice,PIG,6
8025,Śląsk Wrocław,SLA,6
8673,Legia Warszawa,LEG,6
1601,Ruch Chorzów,CHO,6
8030,Lechia Gdańsk,LGD,6
2182,Lech Poznań,POZ,6
8031,Polonia Bytom,POB,6
10265,Wisła Kraków,WIS,6
2182,Lech Poznań,POZ,6
8030,Lechia Gdańsk,LGD,6
8673,Legia Warszawa,LEG,6
8025,Śląsk Wrocław,SLA,6
8028,Piast Gliwice,PIG,6
8245,Korona Kielce,KKI,6
1957,Jagiellonia Białystok,BIA,6
2186,Cracovia,CKR,6
8021,Zagłębie Lubin,ZAG,6
8031,Polonia Bytom,POB,6
8322,Arka Gdynia,ARK,6
2183,P. Warszawa,PWA,6
8569,GKS Bełchatów,BEL,6
8242,Odra Wodzisław,ODR,6
8673,Legia Warszawa,LEG,6
10265,Wisła Kraków,WIS,6
8030,Lechia Gdańsk,LGD,6
2182,Lech Poznań,POZ,6
8021,Zagłębie Lubin,ZAG,6
8245,Korona Kielce,KKI,6
8028,Piast Gliwice,PIG,6
1601,Ruch Chorzów,CHO,6
8025,Śląsk Wrocław,SLA,6
8242,Odra Wodzisław,ODR,6
1957,Jagiellonia Białystok,BIA,6
8569,GKS Bełchatów,BEL,6
2186,Cracovia,CKR,6
8031,Polonia Bytom,POB,6
8030,Lechia Gdańsk,LGD,6
2183,P. Warszawa,PWA,6
10265,Wisła Kraków,WIS,6
8245,Korona Kielce,KKI,6
2182,Lech Poznań,POZ,6
1601,Ruch Chorzów,CHO,6
8021,Zagłębie Lubin,ZAG,6
8322,Arka Gdynia,ARK,6
8028,Piast Gliwice,PIG,6
8673,Legia Warszawa,LEG,6
1957,Jagiellonia Białystok,BIA,6
8245,Korona Kielce,KKI,6
8030,Lechia Gdańsk,LGD,6
8673,Legia Warszawa,LEG,6
10265,Wisła Kraków,WIS,6
8025,Śląsk Wrocław,SLA,6
8031,Polonia Bytom,POB,6
8242,Odra Wodzisław,ODR,6
2186,Cracovia,CKR,6
2183,P. Warszawa,PWA,6
1957,Jagiellonia Białystok,BIA,6
8025,Śląsk Wrocław,SLA,6
8031,Polonia Bytom,POB,6
8569,GKS Bełchatów,BEL,6
8242,Odra Wodzisław,ODR,6
8322,Arka Gdynia,ARK,6
8025,Śląsk Wrocław,SLA,6
8569,GKS Bełchatów,BEL,6
8030,Lechia Gdańsk,LGD,6
8024,Widzew Łódź,WID,6
10265,Wisła Kraków,WIS,6
8020,Polonia Bytom,GOR,6
8245,Korona Kielce,KKI,6
8673,Legia Warszawa,LEG,6
10265,Wisła Kraków,WIS,6
8020,Polonia Bytom,GOR,6
8245,Korona Kielce,KKI,6
8021,Zagłębie Lubin,ZAG,6
8024,Widzew Łódź,WID,6
2183,P. Warszawa,PWA,6
8322,Arka Gdynia,ARK,6
8031,Polonia Bytom,POB,6
8025,Śląsk Wrocław,SLA,6
8569,GKS Bełchatów,BEL,6
8673,Legia Warszawa,LEG,6
8030,Lechia Gdańsk,LGD,6
2182,Lech Poznań,POZ,6
2186,Cracovia,CKR,6
1601,Ruch Chorzów,CHO,6
1957,Jagiellonia Białystok,BIA,6
8569,GKS Bełchatów,BEL,6
8673,Legia Warszawa,LEG,6
2183,P. Warszawa,PWA,6
1601,Ruch Chorzów,CHO,6
2186,Cracovia,CKR,6
8020,Polonia Bytom,GOR,6
8322,Arka Gdynia,ARK,6
8021,Zagłębie Lubin,ZAG,6
2182,Lech Poznań,POZ,6
10265,Wisła Kraków,WIS,6
8025,Śląsk Wrocław,SLA,6
8245,Korona Kielce,KKI,6
8021,Zagłębie Lubin,ZAG,6
8024,Widzew Łódź,WID,6
2183,P. Warszawa,PWA,6
8031,Polonia Bytom,POB,6
8025,Śląsk Wrocław,SLA,6
8569,GKS Bełchatów,BEL,6
8673,Legia Warszawa,LEG,6
8030,Lechia Gdańsk,LGD,6
2182,Lech Poznań,POZ,6
10265,Wisła Kraków,WIS,6
8020,Polonia Bytom,GOR,6
1957,Jagiellonia Białystok,BIA,6
8245,Korona Kielce,KKI,6
8021,Zagłębie Lubin,ZAG,6
8024,Widzew Łódź,WID,6
2183,P. Warszawa,PWA,6
8322,Arka Gdynia,ARK,6
8031,Polonia Bytom,POB,6
2186,Cracovia,CKR,6
1601,Ruch Chorzów,CHO,6
1957,Jagiellonia Białystok,BIA,6
8031,Polonia Bytom,POB,6
2186,Cracovia,CKR,6
1601,Ruch Chorzów,CHO,6
2182,Lech Poznań,POZ,6
8322,Arka Gdynia,ARK,6
2183,P. Warszawa,PWA,6
8021,Zagłębie Lubin,ZAG,6
8020,Polonia Bytom,GOR,6
8024,Widzew Łódź,WID,6
8673,Legia Warszawa,LEG,6
8322,Arka Gdynia,ARK,6
8030,Lechia Gdańsk,LGD,6
8025,Śląsk Wrocław,SLA,6
10265,Wisła Kraków,WIS,6
8569,GKS Bełchatów,BEL,6
8673,Legia Warszawa,LEG,6
10265,Wisła Kraków,WIS,6
8021,Zagłębie Lubin,ZAG,6
8020,Polonia Bytom,GOR,6
8245,Korona Kielce,KKI,6
2186,Cracovia,CKR,6
1601,Ruch Chorzów,CHO,6
1957,Jagiellonia Białystok,BIA,6
8569,GKS Bełchatów,BEL,6
8025,Śląsk Wrocław,SLA,6
2182,Lech Poznań,POZ,6
8031,Polonia Bytom,POB,6
1601,Ruch Chorzów,CHO,6
2186,Cracovia,CKR,6
8322,Arka Gdynia,ARK,6
2183,P. Warszawa,PWA,6
8021,Zagłębie Lubin,ZAG,6
8245,Korona Kielce,KKI,6
2183,P. Warszawa,PWA,6
2182,Lech Poznań,POZ,6
8031,Polonia Bytom,POB,6
2186,Cracovia,CKR,6
1957,Jagiellonia Białystok,BIA,6
1601,Ruch Chorzów,CHO,6
2182,Lech Poznań,POZ,6
8030,Lechia Gdańsk,LGD,6
8245,Korona Kielce,KKI,6
8024,Widzew Łódź,WID,6
8021,Zagłębie Lubin,ZAG,6
8020,Polonia Bytom,GOR,6
8673,Legia Warszawa,LEG,6
10265,Wisła Kraków,WIS,6
8569,GKS Bełchatów,BEL,6
8245,Korona Kielce,KKI,6
8673,Legia Warszawa,LEG,6
8025,Śląsk Wrocław,SLA,6
2183,P. Warszawa,PWA,6
1957,Jagiellonia Białystok,BIA,6
1601,Ruch Chorzów,CHO,6
2186,Cracovia,CKR,6
8025,Śląsk Wrocław,SLA,6
10265,Wisła Kraków,WIS,6
2182,Lech Poznań,POZ,6
8020,Polonia Bytom,GOR,6
8031,Polonia Bytom,POB,6
8322,Arka Gdynia,ARK,6
8024,Widzew Łódź,WID,6
8021,Zagłębie Lubin,ZAG,6
8030,Lechia Gdańsk,LGD,6
2182,Lech Poznań,POZ,6
8025,Śląsk Wrocław,SLA,6
1957,Jagiellonia Białystok,BIA,6
8245,Korona Kielce,KKI,6
2186,Cracovia,CKR,6
8024,Widzew Łódź,WID,6
2183,P. Warszawa,PWA,6
2183,P. Warszawa,PWA,6
8569,GKS Bełchatów,BEL,6
8673,Legia Warszawa,LEG,6
8322,Arka Gdynia,ARK,6
8021,Zagłębie Lubin,ZAG,6
